"","primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","partido","legislatura"
"3908","HERNÀNDEZ",NA,"GUALBERTO",NA,"Partido Nacional",48
"3909","HERRAN",NA,"JORGE",NA,"Partido Nacional",32
"3910","HERRERA",NA,"JAIME",NA,"Partido Nacional",24
"3911","HERRERA","Y THODE","DANIEL",NA,"Partido Colorado",28
"3912","HERRERA","Y THODE","DANIEL",NA,"Partido Colorado",30
"3913","HERRERA",NA,"JULIO",NA,"Partido Colorado",44
"3914","HERRERA",NA,"JULIO",NA,"Partido Colorado",45
"3915","HERRERA",NA,"SONIA",NA,"Partido Frente Amplio",47
"3916","HERRERA",NA,"JULIO",NA,"Partido de la Concertacion",48
"3917","HERRERA",NA,"CARLOS","BARTOLOME","Partido Colorado",40
"3918","HERRERO","Y ESPINOSA","MANUEL",NA,"Partido Nacional",21
"3919","HERRERO","Y ESPINOSA","MANUEL",NA,"Partido Nacional",23
"3920","HIERRO","LOPEZ","LUIS",NA,"Partido Colorado",42
"3921","HIERRO","LOPEZ","LUIS",NA,"Partido Colorado",43
"3922","HIERRO","LOPEZ","LUIS",NA,"Partido Colorado",44
"3923","HIERRO","LOPEZ","LUIS",NA,"Partido Colorado",45
"3924","HIERRO",NA,"LUIS",NA,"Partido Colorado",27
"3925","HIERRO",NA,"LUIS",NA,"Partido Colorado",34
"3926","HIERRO","GAMBARDELLA","LUIS",NA,"Partido Colorado",37
"3927","HIERRO","GAMBARDELLA","LUIS",NA,"Partido Colorado",38
"3928","HIERRO","GAMBARDELLA","LUIS",NA,"Partido Colorado",39
"3929","HIERRO","GAMBARDELLA","LUIS",NA,"Partido Colorado",40
"3930","HIERRO","GAMBARDELLA","LUIS",NA,"Partido Colorado",41
"3931","HIERRO","GAMBARDELLA","LUIS",NA,"Partido Colorado",42
"3932","HIERRO","LOPEZ","LUIS",NA,"Partido Colorado",46
"3933","HIRIART",NA,"JUAN",NA,"Partido Nacional",29
"3934","HIRSCHY",NA,"LEOPOLDO",NA,"Partido Nacional",48
"3935","HODGES",NA,"RICARDO",NA,"Partido Colorado",37
"3936","HODGES",NA,"RICARDO",NA,"Partido Colorado",38
"3937","HONTOU","Y AGUIAR","CARLOS",NA,"Partido Nacional",30
"3938","HONTOU",NA,"FERMIN",NA,"Partido Colorado",23
"3939","HONTOU",NA,"FERMIN",NA,"Partido Colorado",24
"3940","HONTOU",NA,"FERMIN",NA,"Partido Colorado",25
"3941","HONTOU","AGUIAR","CARLOS",NA,"Partido Nacional",29
"3942","HORNOS",NA,"HUGO",NA,"Partido Nacional",47
"3943","HOSTA",NA,"RUBEN","JOEL","Partido Nacional",48
"3944","HOURCADE",NA,"LUIS",NA,"Partido Colorado",43
"3945","HUALDE",NA,"JOSE",NA,"Partido Nacional",44
"3946","HUELMO",NA,"ISABEL",NA,"Partido Frente Amplio",47
"3947","HUELMO",NA,"LUIS",NA,"Partido Frente Amplio",48
"3948","HUERTA","DE FONT","AMANDA",NA,"Partido Colorado",40
"3949","HUERTA","DE FONT","AMANDA",NA,"Partido Colorado",41
"3950","HUERTAS","BERRO","FERMIN",NA,"Partido Colorado",25
"3951","HUGALDE",NA,"JULIO",NA,"Partido Colorado",36
"3952","HUGALDE",NA,"JULIO",NA,"Partido Nacional",37
"3953","HUGHES",NA,"ENRIQUE",NA,"Partido Nacional",31
"3954","HUGHES",NA,"ENRIQUE",NA,"Partido Nacional",32
"3955","HUGHES",NA,"ENRIQUE",NA,"Partido Nacional",33
"3956","HUGHES",NA,"ENRIQUE",NA,"Partido Nacional",29
"3957","HUGO",NA,"CLAUDIA",NA,"Frente Amplio",49
"3958","HUGO","GIMENEZ","VICTOR",NA,"Partido Frente Amplio",48
"3959","HUGO",NA,"RODOLFO",NA,"Partido Nacional",48
"3960","HUNTER",NA,"JORGE",NA,"Partido Colorado",44
"3961","IAFIGLIOLA",NA,"CARLOS",NA,"Partido Nacional",48
"3962","IBARLUCEA",NA,"CARLOS","MARIA","Partido Colorado",29
"3963","IBARLUCEA",NA,"CARLOS","MARIA","Partido Colorado",30
"3964","IBARLUCEA",NA,"ARMANDO",NA,"Partido Nacional",38
"3965","IBARRA",NA,"DOREEN",NA,"Frente Amplio",43
"3966","IBARRA",NA,"DOREEN",NA,"Frente Amplio",44
"3967","IBARRA",NA,"DOREEN",NA,"Frente Amplio",45
"3968","IBARRA",NA,"DOREEN",NA,"Frente Amplio",46
"3969","IBARRA",NA,"DOREEN","JAVIER","Frente Amplio",47
"3970","IBARRA","SAN MARTIN","RAUL",NA,"Partido Nacional",39
"3971","IBARRA","SALINAS","CARACE",NA,"Partido Frente Amplio",48
"3972","IBAÑEZ",NA,"JESUS",NA,"Partido Nacional",42
"3973","IBAÑEZ",NA,"ROBERTO",NA,"Partido Colorado",36
"3974","IBAÑEZ",NA,"ROBERTO",NA,"Partido Socialista",37
"3975","ICASURIAGA",NA,"SANTIAGO",NA,"Partido Nacional",47
"3976","ICASURIAGA",NA,"SANTIAGO",NA,"Partido Nacional",48
"3977","ICASURRIAGA",NA,"SANTOS",NA,"Partido Colorado",21
"3978","ICASURRIAGA",NA,"SANTOS",NA,"Partido Colorado",22
"3979","ICASURRIAGA",NA,"SANTOS",NA,"Partido Colorado",23
"3980","ICASURRIAGA",NA,"SANTOS",NA,"Partido Colorado",24
"3981","ICASURRIAGA",NA,"SANTOS",NA,"Partido Colorado",25
"3982","ICASURRIAGA",NA,"SANTOS",NA,"Partido Colorado",26
"3983","IDIARTEGARAY",NA,"MARIA","MERCEDES","Partido Colorado",35
"3984","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",22
"3985","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",23
"3986","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",24
"3987","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",25
"3988","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",26
"3989","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",27
"3990","IGLESIAS","CANSTATT","FELIPE",NA,"Partido Colorado",28
"3991","IGLESIAS",NA,"EDUARDO",NA,"Partido Colorado",21
"3992","IGLESIAS",NA,"EDUARDO",NA,"Partido Colorado",22
"3993","IGLESIAS",NA,"EDUARDO",NA,"Partido Colorado",23
"3994","IGLESIAS",NA,"FELIPE","H.","Partido Colorado",26
"3995","IGLESIAS",NA,"FELIPE","H.","Partido Colorado",27
"3996","IGLESIAS",NA,"NELSON",NA,"Partido Colorado",45
"3997","IGLESIAS",NA,"ALBERTO",NA,"Partido Colorado",44
"3998","IGLESIAS","PUIG","ALBERTO",NA,"Partido Nacional",39
"3999","IGLESIAS","PUIG","ALBERTO",NA,"Partido Nacional",40
"4000","IGLESIAS",NA,"ENRIQUE",NA,"Partido Nacional",42
"4001","IGLESIAS",NA,"ALBERTO",NA,"Partido Colorado",45
"4002","IGLESIAS","ALVAREZ","JULIO",NA,"Partido Colorado",42
"4003","IGORRA",NA,"JAIME",NA,"Frente Amplio",45
"4004","IGUINI",NA,"LUIS",NA,"Frente Amplio",43
"4005","IMAS",NA,"ESCOLASTICO",NA,"Partido Nacional",21
"4006","IMAS",NA,"ESCOLASTICO",NA,"Partido Nacional",27
"4007","IMAS",NA,"LUIS",NA,"Frente Amplio",41
"4008","IMHOFF",NA,"FRANCISCO",NA,"Partido Colorado",27
"4009","IMODA","","ROSA",NA,"Partido Nacional",47
"4010","IMODA","","ROSA",NA,"Partido Nacional",48
"4011","INCIARTE",NA,"ADOLFO",NA,"Partido Nacional",31
"4012","INFANTOZZI",NA,"JOSE",NA,"Partido Colorado",25
"4013","INFANTOZZI",NA,"JOSE",NA,"Partido Colorado",26
"4014","INGOLD","AGUINAGA","TOMAS",NA,"Partido Colorado",42
"4015","INSAURRALDE",NA,"MABEL",NA,"Partido Nacional",48
"4016","INVERNIZZI",NA,"MARIO",NA,"Partido Frente Amplio",47
"4017","INVERNIZZI",NA,"MARIO",NA,"Partido Frente Amplio",48
"4018","INVERNIZZI",NA,"PEDRO",NA,"Partido Colorado",33
"4019","INVERNIZZI",NA,"ORLANDO",NA,"Partido Colorado",38
"4020","INZAURRALDE","RODRIGO","SANTOS",NA,"Partido Nacional",39
"4021","IPAR",NA,"EDUARDO",NA,"Partido Colorado",42
"4022","IPAR",NA,"AMADO",NA,"Partido Colorado",37
"4023","IPARRAGUERRE",NA,"JOSE",NA,"Partido Nacional",29
"4024","IPHARRAGUERRE",NA,"GUILLERMO",NA,"Partido Colorado",43
"4025","IRAZABAL",NA,"BENJAMIN",NA,"Partido Nacional",49
"4026","IRAZABAL",NA,"BENJAMIN",NA,"Partido Nacional",47
"4027","IRAZABAL","TIDEMANN","DIEGO",NA,"Partido Nacional",48
"4028","IRAZOQUI",NA,"MARINO",NA,"Partido Nacional",42
"4029","IRAZOQUI",NA,"MARINO",NA,"Partido Nacional",44
"4030","IRIARTE",NA,"MARIA","NELBA","Frente Amplio",45
"4031","IRIBARNE",NA,"BAUTISTA",NA,"Partido Colorado",37
"4032","IRIGOIN",NA,"PEDRO",NA,"Frente Amplio",49
"4033","IRIGOIN",NA,"PEDRO",NA,"Partido Frente Amplio",48
"4034","IRIGOIN",NA,"LUIS",NA,"Partido Nacional",48
"4035","IRIGOYEN",NA,"RAMON",NA,"Partido Nacional",21
"4036","IRIGOYEN","OLACHEA","PEDRO",NA,"Partido Nacional",37
"4037","IRISA",NA,"JUAN","R.","Partido Nacional",29
"4038","IRISA",NA,"JUAN","R.","Partido Nacional",31
"4039","IRISARRI",NA,"LIBORIO",NA,"Partido Colorado",30
"4040","IRISITY",NA,"JORGE",NA,"Frente Amplio",43
"4041","IRUJO","DE GRENDENE","",NA,"Partido Juventud por el Desarrollo Oriental",40
"4042","IRURETA",NA,"SAUL",NA,NA,45
"4043","IRURTIA",NA,"DANTE",NA,"Partido Colorado",43
"4044","IRURTIA",NA,"DANTE",NA,"Partido Colorado",44
"4045","ISI",NA,"ELBIO","WALTER","Partido Colorado",42
"4046","ISI",NA,"ELBIO","WALTER","Partido Colorado",43
"4047","ISI",NA,"SALIM",NA,"Partido Colorado",40
"4048","ISOLA",NA,"WASHINGTON",NA,"Partido Colorado",37
"4049","ITUO",NA,"JOSE",NA,"Partido Nacional",41
"4050","ITUO",NA,"JOSE",NA,"Partido Nacional",42
"4051","ITURBIDE",NA,"JULIO","V.","Partido Colorado",32
"4052","ITURBIDE",NA,"JULIO","V.","Partido Colorado",33
"4053","ITURBIDE",NA,"JULIO","V.","Partido Colorado",34
"4054","ITURRALDE",NA,"PABLO",NA,"Partido Nacional",44
"4055","ITURRALDE",NA,"PABLO",NA,"Partido Nacional",45
"4056","ITURRALDE",NA,"PABLO",NA,"Partido Nacional",46
"4057","ITURRALDE","VIÑAS","PABLO",NA,"Partido Nacional",47
"4058","ITURRALDE",NA,"PABLO",NA,"Partido Nacional",48
"4059","ITURRIA",NA,"RAUL",NA,"Partido Nacional",44
"4060","ITURRIA",NA,"RAUL",NA,"Partido Nacional",43
"4061","ITURRIA",NA,"MARTIN",NA,"Partido Frente Amplio",47
"4062","ITURRIA",NA,"MARTIN",NA,"Partido Frente Amplio",48
"4063","ITURRIA",NA,"RAUL",NA,"Partido Nacional",41
"4064","ITXASSA",NA,"WILFREDO",NA,"Partido Colorado",41
"4065","IZA",NA,"RAFAEL",NA,"Partido Nacional",48
"4066","IZAGUIRRE",NA,"CARLOS","J.","Partido Nacional",47
"4067","JAFIF",NA,"MARIO","ANDRES","Partido Nacional",48
"4068","JAIME",NA,"MARIA","DE","Partido Nacional",48
"4069","JARDIM",NA,"AMIDA",NA,"Partido Nacional",45
"4070","JAURENA",NA,"EDUARDO",NA,"Frente Amplio",42
"4071","JAURENA","CUERVO","DAOIZ",NA,"Partido Colorado",42
"4072","JIMENEZ","DE ARECHAGA","CARLOS","M.","Partido Colorado",29
"4073","JIMENEZ","DE ARECHAGA","HORACIO",NA,"Partido Colorado",26
"4074","JIMENEZ","DE ARECHAGA","JUSTINO","E.","Partido Colorado",26
"4075","JIMENEZ","DE ARECHAGA","JUSTINO","E.","Partido Colorado",27
"4076","JIMENEZ","DE ARECHAGA","JUSTINO","E.","Partido Colorado",28
"4077","JIMENEZ","DE ARECHAGA","JUSTINO",NA,"Partido Colorado",25
"4078","JIMENEZ","DE ARECHAGA","JUSTINO",NA,"Partido Colorado",28
"4079","JIMENEZ","DE ARECHAGA","JUSTINO",NA,"Partido Colorado",31
"4080","JIMENEZ","DE ARECHAGA","EDUARDO",NA,NA,40
"4081","JIMENEZ","DE ARECHAGA","JUSTINO",NA,"Partido Colorado",39
"4082","JIMENEZ","DE ARECHAGA","EDUARDO",NA,"Partido Colorado",37
"4083","JIMENEZ","DE ARECHAGA","EMILIO",NA,"Partido Nacional",29
"4084","JISDONIAN",NA,"PEDRO",NA,"Partido Nacional",48
"4085","JOANICO",NA,"CARLOS","MARIA","Partido Nacional",26
"4086","JOANICO",NA,"CARLOS","MARIA","Partido Nacional",28
"4087","JOANICO",NA,"CARLOS","MARIA","Partido Nacional",29
"4088","JORGE",NA,"ANTONIO",NA,"Partido Colorado",41
"4089","JOSE","RODRIGUEZ","MARIA",NA,"Partido Nacional",48
"4090","JOSE","FIGUEROA","JUAN",NA,"Partido Frente Amplio",48
"4091","JOSE","MULLER","JUAN",NA,"Partido Nacional",48
"4092","JUAMBELTZ",NA,"HECTOR",NA,"Partido Frente Amplio",47
"4093","JUAN",NA,"LUIS","EDUARDO","Partido Colorado",40
"4094","JUAN",NA,"LUIS","EDUARDO","Partido Colorado",42
"4095","JUAN",NA,"LUIS","EDUARDO","Partido Colorado",44
"4096","JUAREZ",NA,"AMALIA","M.","Partido Frente Amplio",48
"4097","JUDE",NA,"RAUL",NA,"Partido Colorado",27
"4098","JUDE",NA,"RAUL",NA,"Partido Colorado",28
"4099","JUDE",NA,"RAUL",NA,"Partido Colorado",29
"4100","JUDE",NA,"RAUL",NA,"Partido Colorado",30
"4101","JUDE",NA,"RAUL",NA,"Partido Colorado",32
"4102","JUDE",NA,"RAUL",NA,"Partido Colorado",33
"4103","JUDE",NA,"RAUMAR",NA,"Partido Colorado",39
"4104","JUDE",NA,"RAUMAR",NA,"Partido Colorado",40
"4105","JUDE",NA,"RAUMAR",NA,"Partido Colorado",41
"4106","JUDE",NA,"RAUMAR",NA,"Partido Colorado",42
"4107","JUDE",NA,"RAUMAR",NA,"Partido Colorado",43
"4108","KAYEL",NA,"ALEJANDRO",NA,"Partido Colorado",32
"4109","KAYEL",NA,"ALEJANDRO",NA,"Partido Colorado",33
"4110","KECHICHIAN",NA,"LILIAM",NA,"Frente Amplio",49
"4111","KECHICHIAN",NA,"LILIAM",NA,"Frente Amplio",47
"4112","KECHICHIAN",NA,"LILIAM",NA,"Frente Amplio",48
"4113","KLAPPENBACH",NA,"PABLO",NA,"Frente Ampilio",47
"4114","KLAPPENBACH",NA,"PABLO",NA,"Frente Ampilio",48
"4115","KORZENIAK",NA,"JOSE",NA,"Frente Amplio",43
"4116","KORZENIAK",NA,"JOSE",NA,"Frente Amplio",44
"4117","KORZENIAK",NA,"JOSE",NA,"Frente Amplio",45
"4118","KORZENIAK",NA,"JOSE","IGNACIO","Frente Ampilio",48
"4119","KOSTER",NA,"LUIS",NA,"Partido Nacional",33
"4120","KOSTER",NA,"LUIS",NA,"Union Vecinal",35
"4121","KREIMERMAN",NA,"ROBERTO",NA,"Frente Amplio",47
"4122","KUSTER",NA,"LUIS",NA,"Partido Colorado",33
"4123","LABACA","AROCENA","TOMAS",NA,"Partido Colorado",33
"4124","LABANDERA",NA,"JOSE","MA.","Partido Colorado",40
"4125","LABAT",NA,"JUAN",NA,"Partido Nacional",28
"4126","LABAT",NA,"JUAN",NA,"Partido Nacional",29
"4127","LABAT",NA,"JUAN",NA,"Partido Nacional",30
"4128","LABORDA","GUIMARAENS","JESUS",NA,"Partido Colorado",40
"4129","LABORDA","GUIMARAENS","JESUS",NA,"Partido Colorado",41
"4130","LACA",NA,"JUAN",NA,"Partido Frente Amplio",47
"4131","LACA",NA,"JUAN",NA,"Partido Frente Amplio",48
"4132","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",41
"4133","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",42
"4134","LACALLE","POU","LUIS","ALBERTO","Partido Nacional",45
"4135","LACALLE","POU","LUIS","ALBERTO","Partido Nacional",46
"4136","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",47
"4137","LACALLE","POU","LUIS","ALBERTO","Partido Nacional",48
"4138","LACALLE","POU","LUIS","ALBERTO","Partido Nacional",47
"4139","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",43
"4140","LACALLE","POU","LUIS","ALBERTO","Partido Nacional",49
"4141","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",46
"4142","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",45
"4143","LACALLE","HERRERA","LUIS","ALBERTO","Partido Nacional",44
"4144","LACARTE","MURO","JULIO",NA,"Partido Colorado",40
"4145","LACARTE","MURO","JULIO",NA,"Partido Colorado",39
"4146","LACARTE","MURO","JULIO",NA,"Partido Colorado",38
"4147","LACHAISE",NA,"JOSE",NA,"Partido Nacional",47
"4148","LACHAISE",NA,"JOSE",NA,"Partido Nacional",48
"4149","LACOSTE",NA,"JUAN","F.","Partido Colorado",22
"4150","LACRUZ",NA,"SERVANDO",NA,"Partido Nacional",39
"4151","LACUESTA",NA,"FLOR","MARIA","Partido Nacional",44
"4152","LACUEVA","STIRLING","FELIPE",NA,"Partido Colorado",21
"4153","LAENS",NA,"ALFREDO",NA,"Partido Colorado",35
"4154","LAFITTE",NA,"JOSE","PEDRO","Partido Nacional",44
"4155","LAFLUF",NA,"OMAR",NA,"Partido Nacional",46
"4156","LAFLUF",NA,"OMAR",NA,"Partido Nacional",48
"4157","LAFLUF",NA,"OMAR",NA,"Partido Nacional",49
"4158","LAFLUF",NA,"RAUL",NA,"Partido Nacional",47
"4159","LAFLUF","HABEICH","OMAR",NA,"Partido Nacional",46
"4160","LAFLUF",NA,"OMAR",NA,"Partido Nacional",47
"4161","LAGARMILLA",NA,"EUGENIO","J.","Partido Colorado",23
"4162","LAGARMILLA",NA,"EUGENIO","J.","Partido Colorado",24
"4163","LAGARMILLA",NA,"EUGENIO","J.","Partido Colorado",27
"4164","LAGARMILLA",NA,"EUGENIO",NA,"Partido Colorado",29
"4165","LAGAXIO",NA,"MANUEL","T.","Partido Colorado",29
"4166","LAGAXIO",NA,"MANUEL","T.","Partido Colorado",31
"4167","LAGO",NA,"CARLOS",NA,"Partido Colorado",44
"4168","LAGO",NA,"JUAN","M.","Partido Colorado",21
"4169","LAGO",NA,"RAUL",NA,"Partido Colorado",42
"4170","LAGO",NA,"SUSANA",NA,"Frente Amplio",45
"4171","LAGO",NA,"RAUL",NA,"Partido Colorado",43
"4172","LAGRAMILLA",NA,"HECTOR",NA,"Movimiento Renovador",37
"4173","LAGUARDA",NA,"MANUEL",NA,"Frente Amplio",44
"4174","LAGUARDA",NA,"MANUEL",NA,"Frente Amplio",45
"4175","LAGUNA",NA,"JACINTO","M.","Partido Colorado",23
"4176","LALINDE","","DANIEL",NA,"Partido Nacional",47
"4177","LALLANA",NA,"MARGARITA",NA,"Partido Frente Amplio",48
"4178","LAMANCHA",NA,"ARTURO",NA,"Partido Colorado",45
"4179","LAMAS",NA,"DANIEL",NA,"Partido Colorado",42
"4180","LAMAS",NA,"REMIGIO",NA,"Partido Colorado",36
"4181","LAMAS",NA,"REMIGIO",NA,"Partido Colorado",37
"4182","LAMAS","","BEATRIZ",NA,"Partido Nacional",47
"4183","LAMAS","","BEATRIZ",NA,"Partido Nacional",48
"4184","LAMAS",NA,"DANIEL",NA,"Partido Colorado",46
"4185","LAMAS",NA,"ABRAHAM",NA,"Partido Nacional",37
"4186","LAMAS",NA,"ALVARO",NA,"Partido Nacional",44
"4187","LAMAS","FRASCHINI","ALVARO",NA,"Partido Nacional",45
"4188","LAMEK",NA,"JOSE","PEDRO","Partido Nacional",39
"4189","LAMOLLE",NA,"JUAN",NA,"Partido Colorado",22
"4190","LAMONACA",NA,"CLAUDIO",NA,"Partido Nacional",47
"4191","LAMORTE",NA,"ALDO",NA,"Union Civica",45
"4192","LAMORTE",NA,"ALDO",NA,"Union Civica",44
"4193","LANCIERI",NA,"JUAN",NA,"Partido Colorado",44
"4194","LANDARTE",NA,"MARIO",NA,"Partido Colorado",38
"4195","LANDARTE",NA,"MARIO",NA,"Partido Colorado",39
"4196","LANDARTE",NA,"MARIO",NA,"Partido Colorado",40
"4197","LANDARTE",NA,"MARIO",NA,"Partido Colorado",42
"4198","LANDARTE",NA,"NESTOR",NA,"Partido Colorado",45
"4199","LANDARTE",NA,"NESTOR",NA,"Partido Colorado",40
"4200","LANDONI",NA,"SILVESTRE","OCTAVIO","Partido Nacional",35
"4201","LANDONI",NA,"SILVESTRE","OCTAVIO","Partido Nacional",36
"4202","LANDONI",NA,"SILVESTRE","O.","Partido Nacional",39
"4203","LANFRANCONI",NA,"RUBEN",NA,"Partido Colorado",39
"4204","LANGON",NA,"ALBERTO",NA,"Partido Colorado",32
"4205","LANGON",NA,"MAURICIO",NA,"Partido Colorado",32
"4206","LANGON",NA,"MAURICIO",NA,"Partido Colorado",33
"4207","LANGON",NA,"MAURICIO",NA,"Partido Colorado",34
"4208","LANGUELAN",NA,"JUAN","CARLOS","Partido Frente Amplio",47
"4209","LANZA",NA,"ORESTES","L.","Partido Colorado",31
"4210","LANZA",NA,"ORESTES","L.","Partido Colorado",36
"4211","LANZA",NA,"ORESTES","L.","Partido Colorado",39
"4212","LANZA","SERE","AQUILES",NA,"Partido Colorado",39
"4213","LANZA","SERE","AQUILES",NA,"Partido Colorado",40
"4214","LANZA",NA,"ORESTES",NA,"Partido Colorado",35
"4215","LANZA",NA,"AQUILES",NA,"Partido Colorado",39
"4216","LANZA",NA,"ORESTES",NA,"Partido Colorado",37
"4217","LANZA",NA,"ORESTES","L.","Partido Colorado",29
"4218","LANZA",NA,"ORESTES",NA,"Partido Colorado",29
"4219","LANZA",NA,"AQUILES","R.","Partido Colorado",42
"4220","LAPAZ","CORREA","GUSTAVO",NA,"Partido Nacional",44
"4221","LAPAZ","CORREA","GUSTAVO",NA,"Partido Nacional",45
"4222","LAPETRA",NA,"RAUL","J.","Partido Colorado",31
"4223","LAPIDO","DIAZ","ALVARO",NA,"Partido Nacional",40
"4224","LAPORTE",NA,"PEDRO","ALBERTO","Partido Colorado",40
"4225","LAPREBENDERE",NA,"JUAN","C.","Partido Frente Amplio",47
"4226","LARA",NA,"ALFREDO",NA,"Partido Nacional",43
"4227","LARA",NA,"JULIO",NA,"Partido Nacional",44
"4228","LARA",NA,"JULIO",NA,"Partido Nacional",45
"4229","LARA",NA,"JULIO",NA,"Partido Nacional",46
"4230","LARAÑAGA",NA,"MARIA",NA,"Partido Nacional",48
"4231","LARRANAGA",NA,"JORGE","W.","Partido Nacional",49
"4232","LARRAYDI",NA,"ANTONIO",NA,"Partido Nacional",39
"4233","LARRAYOZ",NA,"BERNARDO","DOMINGO","Partido Nacional",29
"4234","LARRAÑAGA",NA,"JORGE","W.","Partido Nacional",40
"4235","LARRAÑAGA",NA,"JORGE","W.","Partido Nacional",45
"4236","LARRAÑAGA",NA,"JORGE","W.","Partido Nacional",46
"4237","LARRAÑAGA",NA,"JORGE","W.","Partido Nacional",47
"4238","LARRAÑAGA",NA,"JORGE","W.","Partido Nacional",48
"4239","LARRAÑAGA",NA,"JORGE",NA,"Partido Nacional",48
"4240","LARRAÑAGA",NA,"JORGE",NA,"Partido Nacional",47
"4241","LARRAÑAGA",NA,"JORGE",NA,"Partido Nacional",46
"4242","LARRAÑAGA",NA,"JORGE",NA,"Partido Nacional",45
"4243","LARRAÑAGA",NA,"JORGE",NA,"Partido Nacional",43
"4244","LARRAÑAGA",NA,"JORGE",NA,"Partido Nacional",44
"4245","LARREGUI",NA,"TOMAS",NA,"Partido Nacional",47
"4246","LARREGUY","ARISTIA","JUAN",NA,"Partido Colorado",37
"4247","LARRIERA",NA,"ARTURO",NA,"Partido Colorado",30
"4248","LARROQUE",NA,"DIMAR",NA,"Partido Colorado",40
"4249","LARROQUE",NA,"DIMAR",NA,"Partido Colorado",44
"4250","LARROSA","BOREAN","MIGUEL",NA,"Partido Colorado",37
"4251","LARROSA",NA,"CARLOS","A.","Partido Colorado",34
"4252","LARROSA",NA,"JUAN","RAFAEL","Partido Colorado",37
"4253","LARROSA",NA,"JULIAN",NA,"Partido Nacional",47
"4254","LARROSA",NA,"JULIAN",NA,"Partido Nacional",48
"4255","LARROSA",NA,"MANUEL","J.","Partido Colorado",29
"4256","LARROSA",NA,"CARLOS","A.","Partido Colorado",29
"4257","LARROSA",NA,"CARLOS","A.","Partido Colorado",31
"4258","LARZABAL",NA,"NELSON",NA,"Frente Amplio",48
"4259","LARZABAL",NA,"NELSON",NA,"Frente Amplio",49
"4260","LASCANO",NA,"WALTER",NA,"Partido Nacional",48
"4261","LASERRE",NA,"GLORIA",NA,"Partido Frente Amplio",48
"4262","LATEULADE",NA,"JOSE",NA,"Partido Colorado",32
"4263","LATEULADE",NA,"NEREO",NA,"Partido Colorado",43
"4264","LATEULADE",NA,"JUAN","C.","Partido Colorado",40
"4265","LAURNAGA",NA,"MARIA","ELENA","Frente Amplio",47
"4266","LAUSAROT",NA,"ARIEL",NA,"Partido Colorado",42
"4267","LAUSAROT",NA,"ARIEL",NA,"Partido Colorado",44
"4268","LAVAGNINI",NA,"JUAN","PABLO","Partido Nacional",26
"4269","LAVAGNINI",NA,"JUAN","PABLO","Partido Nacional",27
"4270","LAVAGNINI",NA,"JUAN","PABLO","Partido Nacional",28
"4271","LAVENTURE",NA,"MARTIN",NA,"Partido Nacional",47
"4272","LAVIN",NA,"ALMODOVAR",NA,"Partido Nacional",35
"4273","LAVIÑA",NA,"FELIX",NA,"Partido Colorado",43
"4274","LAVIÑA",NA,"FELIX",NA,"Partido Colorado",44
"4275","LAXALTE",NA,"FRANCISCO",NA,"Partido Frente Amplio",47
"4276","LAY","ALVEZ","EDUARDO",NA,"Frente Amplio",45
"4277","LAZAGA",NA,"PATRICIA",NA,"Partido Frente Amplio",48
"4278","LAZAGUE",NA,"ESTEBAN",NA,"Partido Colorado",29
"4279","LAZARRAGA",NA,"JOSE",NA,"Partido Comunista del Uruguay",31
"4280","LAZCANO",NA,"CARLOS",NA,"Partido Nacional",44
"4281","LAZO",NA,"SANDRA",NA,"Frente Amplio",49
"4282","LAZO",NA,"SANDRA",NA,"Partido Frente Amplio",48
"4283","LEAL",NA,"FRUCTUOSO",NA,"Partido Colorado",27
"4284","LEAL",NA,"MARCELINO",NA,"Partido Colorado",22
"4285","LECA",NA,"LUIS",NA,"Partido Colorado",21
"4286","LECUNA","IGARABIDE","ALBERTO",NA,"Partido Nacional",44
"4287","LEDESMA",NA,"AMADEA",NA,"Partido Colorado",47
"4288","LEGLISE",NA,"LUIS",NA,"Partido Nacional",45
"4289","LEGNANI",NA,"AUGUSTO",NA,"Partido Colorado",38
"4290","LEGNANI",NA,"AUGUSTO",NA,"Partido Colorado",39
"4291","LEGNANI",NA,"MATEO",NA,"Partido Colorado",27
"4292","LEGNANI",NA,"MATEO",NA,"Partido Colorado",28
"4293","LEGNANI",NA,"MATEO",NA,"Partido Colorado",29
"4294","LEGNANI",NA,"MATEO",NA,"Partido Colorado",30
"4295","LEGNANI",NA,"MATEO",NA,"Partido Colorado",31
"4296","LEGNANI",NA,"MATEO",NA,"Partido Colorado",35
"4297","LEGNANI",NA,"MATEO",NA,"Partido Colorado",36
